,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1069,"Frontier Developments, Bam Entertainment","3D, Action, Platformer",Wallace & Gromit in Project Zoo,"GameCube,PC,PlayStation 2,Xbox","Bam Entertainment, Pacific Century Cyber Works",2003-10-07,2003-10-21,6.5,6.6
1070,"Amusement Vision, Other Ocean Interactive, Sega",Party/Minigame,Super Monkey Ball,"GameCube,iOS (iPhone/iPad),N-Gage,Windows Mobile","Sega, Nokia",2001-11-17,2003-10-20,6.3,8.2
1071,"Visual Impact, EA Canada, Exient Entertainment","Snowboarding/Skiing, Sports",SSX 3,"Game Boy Advance,GameCube,Gizmondo,PlayStation 2,Xbox",EA Sports Big,2003-10-20,2003-10-20,9,8.9
1072,"Visual Impact, EA Canada, Exient Entertainment","Snowboarding/Skiing, Sports",SSX 3,"Game Boy Advance,GameCube,Gizmondo,PlayStation 2,Xbox",EA Sports Big,2003-10-20,2003-10-20,9,8.9
1073,Hitmaker,"3D, Fighting, Action",Cyber Troopers Virtual-On Marz,PlayStation 2,Sega,2003-10-14,2003-10-20,6.3,7.1
1074,Pyro Studios,"Real-Time, Strategy",Commandos 3: Destination Berlin,"Macintosh,PC","Feral Interactive, Sold Out Software, Eidos Interactive, Digital Game Factory, Mastertronic",2003-10-14,2003-10-20,7.9,8
1075,Factor 5,Simulation,Star Wars Rogue Squadron III: Rebel Strike,GameCube,"LucasArts, Activision",2003-10-15,2003-10-20,7.8,8.1
1076,"Treyarch, Natsume, Neversoft Entertainment, Edge of Reality","Skateboarding/Skating, Sports",Tony Hawk's Pro Skater,"Dreamcast,Game Boy Color,N-Gage,Nintendo 64,PlayStation","Crave, Activision, Success, Nokia",1999-08-31,2003-10-17,6.8,8.6
1077,EA Sports,"Basketball, Simulation, Sports, Team-Based",NBA Live 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, Electronic Arts, ak tronic",2003-10-14,2003-10-17,8,8
1078,Nintendo,"Action, 2D, Platformer",Super Mario Advance 4: Super Mario Bros. 3,Game Boy Advance,Nintendo,2003-10-21,2003-10-17,8.9,9
1079,Genki,"Beat-'Em-Up, Action, 3D","Crouching Tiger, Hidden Dragon","PlayStation 2,Xbox","ESP Software, Ubisoft",2003-10-09,2003-10-17,5.3,4.9
1080,Altar Interactive,Strategy,UFO: Aftermath,PC,"Cenega Publishing, 1C",2003-10-15,2003-10-17,6.4,7.2
1081,EA Sports,"Basketball, Simulation, Sports, Team-Based",NBA Live 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, ak tronic, Electronic Arts",2003-10-14,2003-10-16,8.3,8
1082,"Remedy Entertainment, Rockstar Vienna","Third-Person, 3D, Action, Shooter",Max Payne 2: The Fall of Max Payne,"PC,PlayStation 2,PlayStation 4,Xbox","Rockstar Games, ak tronic",2003-10-14,2003-10-16,9,8.8
1083,"Gathering, FireFly Studios","Real-Time, Strategy",Space Colony,"Macintosh,PC","Aspyr, FireFly Studios, Gathering",2003-10-14,2003-10-16,6.7,7.5
1084,HAL Labs,"Arcade, Driving/Racing",Kirby: Air Ride,GameCube,Nintendo,2003-10-13,2003-10-15,5.1,7.6
1085,Paradox Development,"Action, Wrestling, Fighting",Backyard Wrestling: Don't Try This at Home,"PlayStation 2,Xbox",Eidos Interactive,2003-10-07,2003-10-15,4.8,4.9
1086,Naughty Dog,"Action, 3D, Platformer",Jak II,"PlayStation 2,PlayStation 3,PlayStation 4,PlayStation Vita","SCEA, SCEI, SCE Australia, SCEE, Sony Interactive Entertainment",2003-10-14,2003-10-14,9.1,8.9
1087,"Westlake Interactive, Sony Online Entertainment","MMO, Role-Playing",EverQuest,"Macintosh,PC","Sony Online Entertainment, Ubisoft",1999-03-16,2003-10-14,7.1,7.7
1088,Legacy Interactive,"3D, Adventure, First-Person",Law & Order II: Double or Nothing,PC,"Legacy Interactive, The Adventure Company",2003-09-30,2003-10-14,7.1,7.1
1089,"Backbone Emeryville, EA Sports, I-Play, Headgate","Sports, Simulation, Golf",Tiger Woods PGA Tour 2004,"Game Boy Advance,GameCube,Mobile,N-Gage,PC,PlayStation 2,Xbox","Electronic Arts, EA Sports, Nokia",2003-07-14,2003-10-13,9.2,8.7
1090,EA Sports,"Sports, Team-Based, Basketball, Simulation",NBA Live 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, ak tronic, Electronic Arts",2003-10-14,2003-10-13,8.3,8
1091,"Capcom, Valuewave Co.,Ltd.","Action, Platformer, 3D",Mega Man X7,"PC,PlayStation 2","Multi Enterprise, Capcom",2003-10-14,2003-10-13,6.5,6.9
1092,"Sonic Team, Sega","Matching/Stacking, Puzzle",Puyo Pop,"Game Boy Advance,N-Gage","Sega, THQ, Nokia",2002-02-11,2003-10-13,6,6.8
1093,Taito Corporation,"Matching/Stacking, Puzzle",Puzzle Bobble VS,N-Gage,"Taito Corporation, Nokia",2003-10-06,2003-10-13,1.4,3.2
1094,"Oddworld Inhabitants, Art, Just Add Water","Adventure, Action",Oddworld: Munch's Oddysee,"Android,Game Boy Advance,iOS (iPhone/iPad),Ouya,PC,PlayStation 3,PlayStation Vita,Xbox","Oddworld Inhabitants, THQ, Infogrames, Microsoft Game Studios, Atari SA",2001-11-06,2003-10-13,4.1,7.9
1095,Terminal Reality,Simulation,RoadKill,"GameCube,PlayStation 2,Xbox",Midway,2003-10-13,2003-10-10,7.6,7.7
1096,Terminal Reality,Simulation,RoadKill,"GameCube,PlayStation 2,Xbox",Midway,2003-10-13,2003-10-10,7.6,7.7
1097,Terminal Reality,Simulation,RoadKill,"GameCube,PlayStation 2,Xbox",Midway,2003-10-13,2003-10-10,7.6,7.7
1098,Ideaworks3D,"Action, Adventure",Tomb Raider (2003),"N-Gage,Windows Mobile","Eidos Interactive, Nokia",2003-10-06,2003-10-10,5.9,5.8
1099,GSC Game World,"Real-Time, Strategy",American Conquest,PC,"cdv Software, GSC Game World",2003-02-05,2003-10-10,7.6,8.1
1100,Cave Barn,"Action, Beat-'Em-Up, 2D",Battlebots: Design & Destroy,Game Boy Advance,Majesco Games,2003-08-31,2003-10-10,4,4.6
1101,Paradox Development,"Action, Wrestling, Fighting",Backyard Wrestling: Don't Try This at Home,"PlayStation 2,Xbox",Eidos Interactive,2003-10-07,2003-10-09,4.7,4.9
1102,"Ideaworks3D, Toys for Bob","3D, Action, Platformer",Pandemonium! (2006),"Mobile,N-Gage,PC,PlayStation,Saturn","Eidos Mobile, Eidos Interactive, Crystal Dynamics, Square Enix, BMG Interactive Entertainment, Bandai, SCEA",1996-10-31,2003-10-09,4.4,6.9
1103,"Mobius Entertainment, Attention To Detail","Driving/Racing, Arcade",Drome Racers,"Game Boy Advance,GameCube,PC,PlayStation 2","THQ, Electronic Arts, Lego Media",2002-11-20,2003-10-08,5.1,6.4
1104,Pivotal Games,"Action, Shooter, Tactical, Third-Person",Conflict: Desert Storm II - Back to Baghdad,"GameCube,PC,PlayStation 2,Xbox","Gotham Games, SCi, Sold Out Software, Capcom, Square Enix",2003-10-07,2003-10-07,6.7,7.6
1105,Pivotal Games,"Action, Shooter, Tactical, Third-Person",Conflict: Desert Storm II - Back to Baghdad,"GameCube,PC,PlayStation 2,Xbox","Gotham Games, SCi, Sold Out Software, Capcom, Square Enix",2003-10-07,2003-10-07,6.7,7.6
1106,King of the Jungle,"Driving/Racing, Arcade",Grooverider Slot Car Thunder,"GameCube,Xbox","Encore Software, Inc.",2003-09-26,2003-10-07,4,5.1
1107,Reality Pump,"Real-Time, Strategy",Once Upon a Knight,PC,"Arxel Tribe, Auran, TopWare Interactive, Atari SA",2003-09-25,2003-10-06,5.9,6.6
1108,"EA Sports, EA Black Box","Sports, Team-Based, Hockey, Simulation",NHL 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, ak tronic, Electronic Arts",2003-09-22,2003-10-06,8.8,8.3
1109,Clover Studio,"Action, 2D, Beat-'Em-Up",Viewtiful Joe,"GameCube,PlayStation 2",Capcom,2003-10-07,2003-10-06,9.2,8.6
1110,Terminal Reality,"Action, Shooter, Third-Person, 3D",BloodRayne,"GameCube,Macintosh,PC,PlayStation 2,Xbox","Majesco Games, VU Games, Aspyr, Universal Interactive, Electronic Arts, SCEA",2002-10-15,2003-10-06,5.6,7.5
1111,Nival Interactive,"Turn-Based, Strategy",Etherlords II,PC,"Strategy First, DreamCatcher Interactive, Nival Interactive",2003-09-30,2003-10-03,8,8.2
1112,Funcom,"MMO, Role-Playing",Anarchy Online,PC,"Fun Com, Funcom",2001-06-26,2003-10-03,8.5,7.7
1113,"Atomic Planet Entertainment, Cinemaware","Strategy, Turn-Based",Robin Hood: Defender of the Crown,"PC,PlayStation 2,Xbox","Capcom, Zoo Digital Publishing",2003-09-30,2003-10-03,6,6.5
1114,Ensemble Studios,"Real-Time, Strategy",Age of Mythology,"Macintosh,PC","MacSoft, Microsoft Game Studios, ak tronic",2002-11-01,2003-10-02,8.3,8.8
1115,"Westlake Interactive, Gearbox Software, Bungie Software, 343 Industries","Shooter, 3D, Action, First-Person",Halo: Combat Evolved,"Macintosh,PC,Xbox,Xbox 360","MacSoft, Microsoft Game Studios",2001-11-15,2003-09-29,9,9.1
1116,Nex Entertainment,"Action, Role-Playing",Shining Soul,Game Boy Advance,"Sega, ATLUS",2003-09-23,2003-09-29,5.6,6.4
1117,Maxis,"Strategy, Management",SimCity 4,"Macintosh,PC","Aspyr, Electronic Arts, EA Games",2003-01-12,2003-09-29,8.3,8.5
1118,Next Level Games,"Arcade, Hockey, Sports, Team-Based",NHL Hitz Pro,"GameCube,PlayStation 2,Xbox",Midway,2003-09-25,2003-09-29,8.2,8.2
1119,"Zonic, Black Cactus","Strategy, Real-Time",Warrior Kings,"Macintosh,PC","Feral Interactive, Microids, Strategy First, Frogster Interactive, Sega, Empire Interactive",2002-04-13,2003-09-29,6.2,7.7
1120,"Midway, Beam Software, Iguana Entertainment, EA Sports, Acclaim, EA Mobile","Arcade, Basketball, Sports, Team-Based",NBA Jam,"Arcade Games,Game Boy,GameGear,Genesis,Macintosh,PlayStation 2,Sega CD,Super Nintendo,Windows Mobile,Xbox","Midway, Acclaim, Arena, Acclaim Japan, Tec Toy, EA Sports, Nokia",1905-06-15,2003-09-26,7.7,8.1
1121,"Midway, Beam Software, Iguana Entertainment, EA Sports, Acclaim, EA Mobile","Basketball, Sports, Team-Based, Arcade",NBA Jam,"Arcade Games,Game Boy,GameGear,Genesis,Macintosh,PlayStation 2,Sega CD,Super Nintendo,Windows Mobile,Xbox","Midway, Acclaim, Acclaim Japan, Arena, Tec Toy, EA Sports, Nokia",1905-06-15,2003-09-26,7.7,8.1
1122,S2 Games,"First-Person, Shooter, 3D, Action",Savage: The Battle for Newerth,"Macintosh,PC","Virtual Programming, Digital Jesters, iGames",2003-09-09,2003-09-26,7.1,8
1123,Sonic Team,"3D, Platformer, Action",Billy Hatcher and the Giant Egg,"GameCube,Macintosh,PC",Sega,2003-09-23,2003-09-25,6.7,7.2
1124,"i5works, EA LA, EA Pacific","Strategy, Real-Time",Command & Conquer: Generals,"Macintosh,PC","Aspyr, Electronic Arts, EA Games",2003-02-10,2003-09-25,8.6,8.7
1125,"Backbone Emeryville, EA Sports, I-Play, Headgate","Simulation, Golf, Sports",Tiger Woods PGA Tour 2004,"Game Boy Advance,GameCube,Mobile,N-Gage,PC,PlayStation 2,Xbox","Electronic Arts, EA Sports, Nokia",2003-07-14,2003-09-24,9.1,8.7
1126,"EA Sports, EA Black Box","Sports, Team-Based, Hockey, Simulation",NHL 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, ak tronic, Electronic Arts",2003-09-22,2003-09-24,8.8,8.3
1127,Next Level Games,"Team-Based, Arcade, Hockey, Sports",NHL Hitz Pro,"GameCube,PlayStation 2,Xbox",Midway,2003-09-25,2003-09-24,8.1,8.2
1128,Next Level Games,"Arcade, Hockey, Sports, Team-Based",NHL Hitz Pro,"GameCube,PlayStation 2,Xbox",Midway,2003-09-25,2003-09-24,8.1,8.2
1129,"Backbone Emeryville, EA Sports, I-Play, Headgate","Simulation, Sports, Golf",Tiger Woods PGA Tour 2004,"Game Boy Advance,GameCube,Mobile,N-Gage,PC,PlayStation 2,Xbox","Electronic Arts, EA Sports, Nokia",2003-07-14,2003-09-23,8.8,8.7
1130,Koei,"Turn-Based, Strategy",Dynasty Tactics 2,PlayStation 2,"Koei, SCEA",2003-09-23,2003-09-23,8.2,8.4
1131,"EA Games, BudCat, EA Tiburon","Driving/Racing, Simulation",NASCAR Thunder 2004,"PC,PlayStation,PlayStation 2,Xbox","EA Games, Electronic Arts",2003-09-16,2003-09-23,8.8,8
1132,"EA Games, BudCat, EA Tiburon","Driving/Racing, Simulation",NASCAR Thunder 2004,"PC,PlayStation,PlayStation 2,Xbox","EA Games, Electronic Arts",2003-09-16,2003-09-23,8.8,8
1133,"EA Games, BudCat, EA Tiburon","Driving/Racing, Simulation",NASCAR Thunder 2004,"PC,PlayStation,PlayStation 2,Xbox","EA Games, Electronic Arts",2003-09-16,2003-09-23,7.5,8
1134,"Backbone Emeryville, EA Sports, I-Play, Headgate","Golf, Simulation, Sports",Tiger Woods PGA Tour 2004,"Game Boy Advance,GameCube,Mobile,N-Gage,PC,PlayStation 2,Xbox","Electronic Arts, EA Sports, Nokia",2003-07-14,2003-09-23,8.8,8.7
1135,Konami,Music/Rhythm,DDRMAX2: Dance Dance Revolution,PlayStation 2,Konami,2003-09-23,2003-09-23,7.2,8.4
1136,JoWooD Entertainment AG,Strategy,Neighbors From Hell,"PC,Xbox","JoWooD Entertainment AG, Encore Software, Inc.",2003-09-22,2003-09-23,6.7,7.7
1137,"Rare Ltd., Cybiko","Platformer, 2D, Action",Banjo-Kazooie: Grunty's Revenge,"Game Boy Advance,Mobile","THQ, In-Fusio",2003-09-10,2003-09-22,6.8,7.3
1138,"EA Sports, EA Black Box","Team-Based, Hockey, Simulation, Sports",NHL 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, ak tronic, Electronic Arts",2003-09-22,2003-09-22,8.6,8.3
1139,"EA Sports, EA Black Box","Team-Based, Hockey, Simulation, Sports",NHL 2004,"GameCube,PC,PlayStation 2,Xbox","EA Sports, Electronic Arts, ak tronic",2003-09-22,2003-09-22,8.6,8.3
1140,HB Studios Multimedia,"Sports, Team-Based",Rugby 2004,"PC,PlayStation 2","EA Sports, Electronic Arts",2003-09-16,2003-09-22,5,5.1
1141,"Westlake Interactive, Various, 2015, Aspyr, TKO Software, EA LA","Shooter, 3D, Action, First-Person",Medal of Honor: Allied Assault,"Macintosh,PC","Aspyr, EA Games, Sold Out Software, Electronic Arts",2002-01-20,2003-09-22,6.7,8.6
1142,"Beep Games, Inc., Beep Industries","Platformer, Action, 3D",Voodoo Vince,"PC,Xbox,Xbox One","Beep Games, Inc., Microsoft Game Studios",2003-09-23,2003-09-22,7.8,7.9
1143,Troika Games,Role-Playing,The Temple of Elemental Evil,PC,Atari SA,2003-09-16,2003-09-22,7.9,7.6
1144,Io Interactive,"Third-Person, Action, Shooter, Tactical",Freedom Fighters,"GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts, ak tronic",2003-10-01,2003-09-19,9.3,8.7
1145,Io Interactive,"Tactical, Third-Person, Action, Shooter",Freedom Fighters,"GameCube,PC,PlayStation 2,Xbox","Electronic Arts, EA Games, ak tronic",2003-10-01,2003-09-19,9.3,8.7
1146,Io Interactive,"Third-Person, Action, Shooter, Tactical",Freedom Fighters,"GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts, ak tronic",2003-10-01,2003-09-19,9.3,8.7
1147,Io Interactive,"Tactical, Third-Person, Action, Shooter",Freedom Fighters,"GameCube,PC,PlayStation 2,Xbox","EA Games, Electronic Arts, ak tronic",2003-10-01,2003-09-19,9.2,8.7
1148,"Spellbound, Supersonic Software, Minds-Eye Productions","Arcade, Driving/Racing",Starsky & Hutch,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Empire Interactive, Gotham Games",2003-09-09,2003-09-19,6.8,6.5
1149,"Spellbound, Supersonic Software, Minds-Eye Productions","Arcade, Driving/Racing",Starsky & Hutch,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Empire Interactive, Gotham Games",2003-09-09,2003-09-19,6.8,6.5
1150,"Spellbound, Supersonic Software, Minds-Eye Productions","Arcade, Driving/Racing",Starsky & Hutch,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Empire Interactive, Gotham Games",2003-09-09,2003-09-19,6.8,6.5
1151,Anchor,"Fighting, Action, Wrestling",WWE Raw 2,Xbox,THQ,2003-09-16,2003-09-18,6.9,7.2
1152,Capcom,"Survival, 3D, Action, Adventure",Dino Crisis 3,Xbox,Capcom,2003-09-16,2003-09-18,5.4,6.1
1153,Relic,"Real-Time, Strategy",Homeworld 2,"Macintosh,PC","Sierra Entertainment, Global Software Publishing (GSP)",2003-09-16,2003-09-16,8.7,8.8
1154,Atari SA,"Action, Role-Playing",Dungeons & Dragons Heroes,Xbox,Atari SA,2003-09-17,2003-09-16,6.6,7.6
1155,KCEJ,"Adventure, Action",Boktai: The Sun Is in Your Hand,Game Boy Advance,Konami,2003-09-16,2003-09-16,8.3,8.4
1156,"Raven Software, Vicarious Visions","Shooter, 3D, Action, First-Person",Star Wars Jedi Knight: Jedi Academy,"Macintosh,PC,Xbox","Aspyr, LucasArts, Activision, CyberFront",2003-09-16,2003-09-15,8.4,8.6
1157,Radical Entertainment,"Action, Adventure",The Simpsons: Hit & Run,"GameCube,PC,PlayStation 2,Xbox","VU Games, Sierra Entertainment",2003-09-16,2003-09-15,8.3,8.3
1158,Radical Entertainment,"Adventure, Action",The Simpsons: Hit & Run,"GameCube,PC,PlayStation 2,Xbox","VU Games, Sierra Entertainment",2003-09-16,2003-09-15,8.3,8.3
1159,Radical Entertainment,"Adventure, Action",The Simpsons: Hit & Run,"GameCube,PC,PlayStation 2,Xbox","VU Games, Sierra Entertainment",2003-09-16,2003-09-15,8.3,8.3
1160,High Voltage Software,"2D, Action, Beat-'Em-Up",Hunter: The Reckoning Wayward,PlayStation 2,"Sierra Entertainment, VU Games",2003-09-09,2003-09-12,7,7.2
1161,Acclaim Studios Cheltenham,"Arcade, Driving/Racing",XGRA: Extreme-G Racing Association,"GameCube,PlayStation 2,Xbox",Acclaim,2003-09-11,2003-09-11,7.4,7.6
1162,Acclaim Studios Cheltenham,"Arcade, Driving/Racing",XGRA: Extreme-G Racing Association,"GameCube,PlayStation 2,Xbox",Acclaim,2003-09-11,2003-09-11,7.2,7.6
1163,Kush Games,"Sports, Team-Based, Hockey, Simulation",ESPN NHL Hockey,"PlayStation 2,Xbox",Sega,2003-09-09,2003-09-11,9,8.4
1164,Kush Games,"Hockey, Simulation, Sports, Team-Based",ESPN NHL Hockey,"PlayStation 2,Xbox",Sega,2003-09-09,2003-09-11,9,8.4
1165,"Vicarious Visions, Toys for Bob","Skateboarding/Skating, Sports",Disney's Extreme Skate Adventure,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2003-09-02,2003-09-10,6.3,7
1166,Fluent,Trivia/Board Game,Hoyle Majestic Chess,PC,VU Games,2003-08-14,2003-09-10,7.5,7.8
1167,"Asmik Ace Entertainment, Inc","Simulation, Flight",Lethal Skies II,PlayStation 2,"Sammy Studios, Asmik Ace Entertainment, Inc, Sammy Europe Ltd.",2003-09-09,2003-09-09,7.9,7.6
1168,989 Sports,"Football (American), Simulation, Sports, Team-Based",NCAA GameBreaker 2004,PlayStation 2,SCEA,2003-08-27,2003-09-09,5.7,5.4
1169,MadCat Interactive Software,Strategy,Heaven & Hell,PC,cdv Software,2003-08-31,2003-09-09,4.7,5.3
1170,Capcom,"Adventure, Action",P.N. 03,GameCube,Capcom,2003-09-09,2003-09-08,5.1,7.1
1171,CyberConnect2,"Role-Playing, Action",.hack//Outbreak Part 3,PlayStation 2,Bandai,2003-09-09,2003-09-08,6.4,8
1172,Digital Illusions,"First-Person, Shooter, 3D, Action",Battlefield 1942,PC,"Electronic Arts, Square EA, EA Games, Mindscape Inc.",2002-09-10,2003-09-08,8.2,8.6
1173,Yuke's,"Wrestling, Fighting, Action",WWE WrestleMania XIX,GameCube,"Yuke's, THQ",2003-09-08,2003-09-05,7.5,7.6
1174,Philoslabs,"Strategy, Real-Time",Rebels: Prison Escape,PC,Hip Games,2003-08-26,2003-09-05,3.2,4.4
1175,Aqua Pacific,"Tennis, Sports",Agassi Tennis Generation,PlayStation 2,DreamCatcher Interactive,2003-08-25,2003-09-05,5.3,6
1176,Square Enix,"Strategy, Turn-Based",Final Fantasy Tactics Advance,Game Boy Advance,"Square Enix, SquareSoft, Nintendo",2003-09-08,2003-09-05,8.2,8.6
1177,"Heavy Iron Studios, THQ","Adventure, Action",Scooby-Doo! Night of 100 Frights,"GameCube,PlayStation 2,Xbox",THQ,2002-05-20,2003-09-05,6.7,7.2
1178,Visual Concepts,"Football (American), Simulation, Sports, Team-Based",ESPN NFL Football,"PlayStation 2,Xbox",Sega,2003-09-03,2003-09-04,9.3,8.6
1179,Visual Concepts,"Simulation, Sports, Team-Based, Football (American)",ESPN NFL Football,"PlayStation 2,Xbox",Sega,2003-09-03,2003-09-04,9.3,8.6
1180,Omega Force,"Action, 3D, Beat-'Em-Up",Dynasty Warriors 4,"PC,PlayStation 2,Xbox","Koei, Koei Tecmo Games",2003-03-25,2003-09-03,7.2,8.3
1181,"Vicarious Visions, Toys for Bob","Skateboarding/Skating, Sports",Disney's Extreme Skate Adventure,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2003-09-02,2003-09-03,7.3,7
1182,"Vicarious Visions, Toys for Bob","Sports, Skateboarding/Skating",Disney's Extreme Skate Adventure,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2003-09-02,2003-09-03,7.3,7
1183,"Vicarious Visions, Toys for Bob","Skateboarding/Skating, Sports",Disney's Extreme Skate Adventure,"Game Boy Advance,GameCube,PlayStation 2,Xbox",Activision,2003-09-02,2003-09-03,7.3,7
1184,"Midway, Point of View, Fluent, Paradigm Entertainment, Fathammer","Arcade, Driving/Racing",Spy Hunter,"Game Boy Advance,GameCube,Macintosh,PC,PlayStation 2,Xbox,Zodiac","Midway, Aspyr",2001-09-24,2003-09-03,5.8,7.1
1185,Criterion Games,"Action, Fighting, 2D",Mortal Kombat: Tournament Edition,Game Boy Advance,Midway,2003-08-27,2003-09-03,7.6,7.7
1186,Microsoft Game Studios,"Football (American), Simulation, Sports, Team-Based",NFL Fever 2004,Xbox,Microsoft Game Studios,2003-08-27,2003-09-03,7.3,7.5
1187,Elixir Studios,"Strategy, Real-Time",Republic: The Revolution,"Macintosh,PC","Eidos Interactive, Sold Out Software",2003-08-27,2003-09-02,6.9,6.7
1188,Tesseraction Games,Simulation,Enigma: Rising Tide,PC,"DreamCatcher Interactive, GMX Media, ak tronic",2003-08-26,2003-09-02,7.7,7.6
1189,JoWooD Entertainment AG,"Action, Shooter, Third-Person, 3D",Cold Zero: No Mercy,PC,"Encore Software, Inc.",2003-08-22,2003-09-02,7.3,7.2
1190,"Full Fat, Page 44 Studios","Arcade, Driving/Racing",Freekstyle,"Game Boy Advance,GameCube,PlayStation 2","Destination Software, Zoo Digital Publishing, EA Sports, Electronic Arts, EA Sports Big",2002-06-17,2003-08-29,6.4,8
1191,Koei,"Turn-Based, Strategy",Romance of the Three Kingdoms VIII,"PC,PlayStation 2,PSP","Koei Tecmo Games, Koei",2003-08-13,2003-08-29,7.2,8.6
1192,Massive Development,Simulation,AquaNox 2: Revelation,PC,"Encore Software, Inc., JoWooD Entertainment AG",2003-08-22,2003-08-29,5.6,7.3
1193,989 Sports,"Football (American), Simulation, Sports, Team-Based",NFL GameDay 2004,"PlayStation,PlayStation 2",SCEA,2003-08-27,2003-08-29,6.3,6.4
1194,"Digital Eclipse, Mac Play, Monolith Productions, Climax Group","Adventure, Action",Tron 2.0,"Game Boy Advance,Macintosh,PC,Xbox","Buena Vista Interactive, Mac Play, Monolith Productions, Disney Interactive Studios, Ubisoft",2003-08-26,2003-08-27,7.1,8
1195,Unique Development Studios,"Platformer, 3D, Action",Futurama,"PlayStation 2,Xbox","SCi, VU Games",2003-08-14,2003-08-27,4.9,6.8
1196,Unique Development Studios,"Platformer, 3D, Action",Futurama,"PlayStation 2,Xbox","SCi, VU Games",2003-08-14,2003-08-27,4.9,6.8
1197,Eurocom Entertainment Software,"Action, 3D, Beat-'Em-Up",Buffy the Vampire Slayer: Chaos Bleeds,"GameCube,PlayStation 2,Xbox","Sierra Entertainment, VU Games",2003-08-27,2003-08-26,8.2,7.9
1198,Eurocom Entertainment Software,"Action, 3D, Beat-'Em-Up",Buffy the Vampire Slayer: Chaos Bleeds,"GameCube,PlayStation 2,Xbox","Sierra Entertainment, VU Games",2003-08-27,2003-08-26,8.2,7.9
1199,Eurocom Entertainment Software,"Action, Beat-'Em-Up, 3D",Buffy the Vampire Slayer: Chaos Bleeds,"GameCube,PlayStation 2,Xbox","VU Games, Sierra Entertainment",2003-08-27,2003-08-26,8.2,7.9
1200,Crave,Puzzle,Mojo!,"PlayStation 2,Xbox","Crave, Mindscape Inc.",2003-08-26,2003-08-26,5.9,5.5
1201,"Sick Puppies, Empire Interactive","Real-Time, Strategy",Ghost Master,"Macintosh,PC,PlayStation 2,Xbox","Feral Interactive, Strategy First, Empire Interactive, Sega",2003-08-26,2003-08-26,8.8,8.1
1202,Cauldron Ltd.,"Shooter, 3D, Action, First-Person",Chaser (2003),PC,"Fishtank Interactive, JoWooD Entertainment AG, Encore Software, Inc.",1905-06-25,2003-08-26,8,7.7
1203,"Namco, Project Soul","3D, Action, Fighting",SoulCalibur II,"Arcade Games,GameCube,PlayStation 2,PlayStation 3,Xbox,Xbox 360","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games, Electronic Arts",1905-06-24,2003-08-26,8.5,8.7
1204,"Namco, Project Soul","Fighting, 3D, Action",SoulCalibur II,"Arcade Games,GameCube,PlayStation 2,PlayStation 3,Xbox,Xbox 360","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games, Electronic Arts",1905-06-24,2003-08-26,8.5,8.7
1205,"Namco, Project Soul","3D, Action, Fighting",SoulCalibur II,"Arcade Games,GameCube,PlayStation 2,PlayStation 3,Xbox,Xbox 360","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games, Electronic Arts",1905-06-24,2003-08-26,8.5,8.7
1206,"Namco, Project Soul","Fighting, 3D, Action",SoulCalibur II,"Arcade Games,GameCube,PlayStation 2,PlayStation 3,Xbox,Xbox 360","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games, Electronic Arts",1905-06-24,2003-08-26,8.5,8.7
1207,"Namco, Project Soul","3D, Action, Fighting",SoulCalibur II,"Arcade Games,GameCube,PlayStation 2,PlayStation 3,Xbox,Xbox 360","Namco, Nintendo, Namco Bandai Games, Bandai Namco Games, Electronic Arts",1905-06-24,2003-08-26,8.5,8.7
1208,"Namco, Project Soul","Action, 3D, Fighting",SoulCalibur II,"Arcade Games,GameCube,PlayStation 2,PlayStation 3,Xbox,Xbox 360","Namco, Nintendo, Bandai Namco Games, Namco Bandai Games, Electronic Arts",1905-06-24,2003-08-26,8.5,8.7
1209,Shift,Puzzle,Bombastic,PlayStation 2,"Capcom, SCEI",2003-08-27,2003-08-25,7.1,7.1
1210,From Software,"Adventure, Action",Otogi: Myth of Demons,Xbox,"From Software, Sega",2003-08-27,2003-08-25,8.4,8.2
