,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
959,"Feral Interactive, Lionhead Studios","Real-Time, Strategy",Black & White 2,"Macintosh,PC","Feral Interactive, ak tronic, EA Games, Electronic Arts",2005-10-04,2005-10-05,8.2,8.5
960,"Treyarch, Beenox","Adventure, Action",Ultimate Spider-Man,"GameCube,PC,PlayStation 2,Xbox","Activision, Taito Corporation",2005-09-21,2005-10-05,6.3,7.9
961,Konami,"Action, Role-Playing",Castlevania: Dawn of Sorrow,"DS,Mobile",Konami,2005-10-04,2005-10-05,8.9,9.1
962,Deadline Games,"3D, Action, Shooter, Third-Person",Total Overdose: A Gunslinger's Tale in Mexico,"PC,PlayStation 2,Xbox","Eidos Interactive, SCi",2005-09-27,2005-10-04,6.7,7.7
963,Deadline Games,"3D, Action, Shooter, Third-Person",Total Overdose: A Gunslinger's Tale in Mexico,"PC,PlayStation 2,Xbox","Eidos Interactive, SCi",2005-09-27,2005-10-04,6.7,7.7
964,Deadline Games,"Action, Shooter, Third-Person, 3D",Total Overdose: A Gunslinger's Tale in Mexico,"PC,PlayStation 2,Xbox","Eidos Interactive, SCi",2005-09-27,2005-10-04,6.7,7.7
965,Hudson Entertainment,"Wrestling, Action, Fighting",D12 Pro Wrestling,Mobile,Hudson Entertainment,2005-06-01,2005-10-04,6,8.3
966,Valve Software,"First-Person, Shooter, Tactical, Action",Day of Defeat: Source,"Linux,Macintosh,PC","Valve Software, Electronic Arts, CyberFront, EA Games",2005-09-26,2005-10-03,8.1,8.6
967,Konami Computer Entertainment Hawaii,Music/Rhythm,Dance Dance Revolution Extreme 2,PlayStation 2,Konami,2005-09-27,2005-10-03,7.2,8.4
968,SCEA Sports Studio,"Team-Based, Basketball, Simulation, Sports",NBA 06,"PlayStation 2,PSP",SCEA Sports Studio,2005-10-04,2005-10-03,5.9,7.2
969,"Treyarch, Beenox","Action, Adventure",Ultimate Spider-Man,"GameCube,PC,PlayStation 2,Xbox","Taito Corporation, Activision",2005-09-21,2005-09-30,7,7.9
970,"EA Sports, EA Games, Team Fusion","Simulation, Golf, Sports",Tiger Woods PGA Tour 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Electronic Arts",2005-09-20,2005-09-30,8.9,8.1
971,Visual Concepts,"Sports, Team-Based, Basketball, Simulation",NBA 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-09-26,2005-09-29,8.8,8.6
972,Visual Concepts,"Simulation, Sports, Team-Based, Basketball",NBA 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-09-26,2005-09-29,8.6,8.6
973,Page 44 Studios,"Hockey, Simulation, Sports, Team-Based",Gretzky NHL 06,"PlayStation 2,PSP",SCEA,2005-09-20,2005-09-29,6.5,7
974,"Crytek, Ubisoft Montreal","Shooter, 3D, Action, First-Person",Far Cry,"PC,PlayStation 3,Wii,Xbox,Xbox 360","Ubisoft, Mastertronic, Sold Out Software, Frontier Groove",2004-03-23,2005-09-29,9.2,8.8
975,Genki,Simulation,S.L.A.I.: Steel Lancer Arena International,PlayStation 2,Konami,2005-09-21,2005-09-29,7,8.2
976,"Altron, WayForward, Avalanche Software","Action, Platformer, 3D",Tak: The Great Juju Challenge,"DS,Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-09-19,2005-09-29,6.2,7.2
977,"Altron, WayForward, Avalanche Software","Action, Platformer, 3D",Tak: The Great Juju Challenge,"DS,Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-09-19,2005-09-29,6.2,7.2
978,"Altron, WayForward, Avalanche Software","3D, Action, Platformer",Tak: The Great Juju Challenge,"DS,Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-09-19,2005-09-29,6.2,7.2
979,"Japan Art Media (JAM), Game Arts",Role-Playing,Lunar: Dragon Song,DS,"Marvelous, Ubisoft, Rising Star Games",2005-09-27,2005-09-28,6.1,6.5
980,Digital Eclipse,Compilation,Capcom Classics Collection,"PlayStation 2,Xbox",Capcom,2005-09-27,2005-09-28,7.5,8
981,"EA Canada, EA Sports","Sports, Team-Based, Basketball, Simulation",NBA Live 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Sold Out Software, Electronic Arts",2005-09-26,2005-09-27,7.7,7.8
982,"EA Canada, EA Sports","Basketball, Simulation, Sports, Team-Based",NBA Live 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Sold Out Software, Electronic Arts",2005-09-26,2005-09-27,7.7,7.8
983,"EA Canada, EA Sports","Basketball, Simulation, Sports, Team-Based",NBA Live 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Sold Out Software, Electronic Arts",2005-09-26,2005-09-27,7.7,7.8
984,Surreal Software,"Adventure, Survival, 3D, Action",The Suffering: Ties That Bind,"PC,PlayStation 2,Xbox",Midway,2005-09-26,2005-09-27,7.2,8
985,Surreal Software,"3D, Action, Adventure, Survival",The Suffering: Ties That Bind,"PC,PlayStation 2,Xbox",Midway,2005-09-26,2005-09-27,7.2,8
986,Surreal Software,"Action, Adventure, Survival, 3D",The Suffering: Ties That Bind,"PC,PlayStation 2,Xbox",Midway,2005-09-26,2005-09-27,7.2,8
987,"Sucker Punch, Sanzaru Games","Action, 3D, Platformer",Sly 3: Honor Among Thieves,"PlayStation 2,PlayStation 3,PlayStation Vita","SCEI, SCEA, SCEE, SCE Australia",2005-09-26,2005-09-26,8.4,8.9
988,Phantagram,"Strategy, Real-Time",Kingdom Under Fire: Heroes,Xbox,"Microsoft Game Studios, Deep Silver",2005-09-20,2005-09-26,8.2,8.7
989,"Treyarch, Beenox","Adventure, Action",Ultimate Spider-Man,"GameCube,PC,PlayStation 2,Xbox","Taito Corporation, Activision",2005-09-21,2005-09-26,7.1,7.9
990,"Treyarch, Beenox","Action, Adventure",Ultimate Spider-Man,"GameCube,PC,PlayStation 2,Xbox","Activision, Taito Corporation",2005-09-21,2005-09-26,7.1,7.9
991,"Treyarch, Beenox","Action, Adventure",Ultimate Spider-Man,"GameCube,PC,PlayStation 2,Xbox","Taito Corporation, Activision",2005-09-21,2005-09-26,7.1,7.9
992,"Midway, Digital Eclipse",Compilation,Midway Arcade Treasures 3,"GameCube,PC,PlayStation 2,Xbox","Midway, Zoo Digital Publishing",2005-09-26,2005-09-26,6.3,6.9
993,"Midway, Digital Eclipse",Compilation,Midway Arcade Treasures 3,"GameCube,PC,PlayStation 2,Xbox","Midway, Zoo Digital Publishing",2005-09-26,2005-09-26,6.3,6.9
994,Cing,Adventure,Trace Memory,DS,Nintendo,2005-09-27,2005-09-26,7.2,7.8
995,Andamiro U.S.A. Corp.,Music/Rhythm,Pump It Up: Exceed,"PlayStation 2,Xbox","Mastiff, Andamiro U.S.A. Corp.",2005-08-29,2005-09-23,7.3,8.4
996,Andamiro U.S.A. Corp.,Music/Rhythm,Pump It Up: Exceed,"PlayStation 2,Xbox","Andamiro U.S.A. Corp., Mastiff",2005-08-29,2005-09-23,7.3,8.4
997,Fountainhead Entertainment,Role-Playing,Doom RPG,Mobile,Jamdat Mobile,2005-09-13,2005-09-23,8.6,8.4
998,Artificial Mind and Movement,"Action, 3D, Platformer",Scooby-Doo! Unmasked,"DS,Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-09-12,2005-09-23,5.7,7.1
999,Artificial Mind and Movement,"Platformer, 3D, Action",Scooby-Doo! Unmasked,"DS,Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-09-12,2005-09-23,5.7,7.1
1000,Artificial Mind and Movement,"3D, Action, Platformer",Scooby-Doo! Unmasked,"DS,Game Boy Advance,GameCube,PlayStation 2,Xbox",THQ,2005-09-12,2005-09-23,5.7,7.1
1001,"Activision, Activision Value",Gambling,World Series of Poker,"GameCube,PC,PlayStation 2,PSP,Xbox","Activision, Activision Value",2005-08-31,2005-09-23,4.7,7
1002,"Activision, Activision Value",Gambling,World Series of Poker,"GameCube,PC,PlayStation 2,PSP,Xbox","Activision, Activision Value",2005-08-31,2005-09-23,5.8,7
1003,EA Canada,"Simulation, Sports, Team-Based, Hockey",NHL 06,"GameCube,PC,PlayStation 2,Xbox","EA Sports, Sold Out Software",2005-09-06,2005-09-23,7.6,8.2
1004,DSI Games,Compilation,Pong / Asteroids / Yars' Revenge,Game Boy Advance,"DSI Games, Zoo Digital Publishing",2005-08-21,2005-09-23,5,7.2
1005,"EA Canada, Sensory Sweep, Nihilistic","3D, Fighting, Action",Marvel Nemesis: Rise of the Imperfects,"DS,GameCube,PlayStation 2,PSP,Xbox",EA Games,2005-09-20,2005-09-22,6.4,7.2
1006,"EA Canada, Sensory Sweep, Nihilistic","Action, 3D, Fighting",Marvel Nemesis: Rise of the Imperfects,"DS,GameCube,PlayStation 2,PSP,Xbox",EA Games,2005-09-20,2005-09-22,6.3,7.2
1007,"EA Canada, Sensory Sweep, Nihilistic","3D, Fighting, Action",Marvel Nemesis: Rise of the Imperfects,"DS,GameCube,PlayStation 2,PSP,Xbox",EA Games,2005-09-20,2005-09-22,6.4,7.2
1008,"EA Sports, EA Games, Team Fusion","Sports, Simulation, Golf",Tiger Woods PGA Tour 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Electronic Arts",2005-09-20,2005-09-22,8.1,8.1
1009,"EA Sports, EA Games, Team Fusion","Simulation, Sports, Golf",Tiger Woods PGA Tour 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Electronic Arts",2005-09-20,2005-09-22,7.9,8.1
1010,"EA Sports, EA Games, Team Fusion","Golf, Simulation, Sports",Tiger Woods PGA Tour 06,"GameCube,Mobile,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Electronic Arts",2005-09-20,2005-09-22,8.1,8.1
1011,Relic,"Real-Time, Strategy","Warhammer 40,000: Dawn of War - Winter Assault",PC,THQ,2005-09-21,2005-09-22,8.3,8.8
1012,Konami,Card Game,Yu-Gi-Oh! Nightmare Troubadour,DS,Konami,2005-08-30,2005-09-22,6.8,8
1013,Epicenter Interactive,Compilation,Centipede / Breakout / Warlords,Game Boy Advance,"DSI Games, Zoo Digital Publishing",2005-08-21,2005-09-22,5.6,8
1014,"Raven Software, Mforma, Barking Lizards, Vicarious Visions","Role-Playing, Action",X-Men Legends II: Rise of Apocalypse,"GameCube,Mobile,N-Gage,PC,PlayStation 2,PSP,Xbox","Activision, Mforma",2005-09-20,2005-09-21,8.1,8.5
1015,"Raven Software, Mforma, Barking Lizards, Vicarious Visions","Action, Role-Playing",X-Men Legends II: Rise of Apocalypse,"GameCube,Mobile,N-Gage,PC,PlayStation 2,PSP,Xbox","Activision, Mforma",2005-09-20,2005-09-21,8.1,8.5
1016,"Raven Software, Mforma, Barking Lizards, Vicarious Visions","Role-Playing, Action",X-Men Legends II: Rise of Apocalypse,"GameCube,Mobile,N-Gage,PC,PlayStation 2,PSP,Xbox","Activision, Mforma",2005-09-20,2005-09-21,8.1,8.5
1017,"Raven Software, Mforma, Barking Lizards, Vicarious Visions","Action, Role-Playing",X-Men Legends II: Rise of Apocalypse,"GameCube,Mobile,N-Gage,PC,PlayStation 2,PSP,Xbox","Activision, Mforma",2005-09-20,2005-09-21,8.1,8.5
1018,"Aspyr, Quantic Dream","3D, Adventure, Third-Person",Indigo Prophecy,"Android,iOS (iPhone/iPad),Linux,Macintosh,PC,PlayStation 2,PlayStation 4,Xbox","Aspyr, Atari SA, E-Frontier, M.A.D., Media Kite, Sold Out Software, Quantic Dream",2005-09-20,2005-09-21,8.4,8.8
1019,"Aspyr, Quantic Dream","3D, Adventure, Third-Person",Indigo Prophecy,"Android,iOS (iPhone/iPad),Linux,Macintosh,PC,PlayStation 2,PlayStation 4,Xbox","Aspyr, M.A.D., Media Kite, Atari SA, E-Frontier, Sold Out Software, Quantic Dream",2005-09-20,2005-09-21,8.4,8.8
1020,Liquid Entertainment,"Real-Time, Strategy",Dragonshard,PC,"Atari SA, Sold Out Software",2005-10-02,2005-09-21,8.5,8
1021,Team Ninja,"Adventure, Action",Ninja Gaiden Black,Xbox,"Microsoft Game Studios, Tecmo, Koei Tecmo Games",2005-09-20,2005-09-20,9.4,9.3
1022,Eighting,"Fighting, 3D, Action",Inuyasha: Feudal Combat,PlayStation 2,Bandai,2005-08-24,2005-09-20,6,7.8
1023,Gravity-I,Compilation,Millipede / Super Breakout / Lunar Lander,Game Boy Advance,"DSI Games, Zoo Digital Publishing",2005-08-15,2005-09-20,6.2,6.1
1024,Cyan Worlds,"First-Person, 3D, Adventure",Myst V: End of Ages,"Macintosh,PC","Ubisoft, Cyan Worlds",2005-09-01,2005-09-20,7.9,8.1
1025,Midway Studios - Los Angeles,"Action, 3D, Beat-'Em-Up",Mortal Kombat: Shaolin Monks,"PlayStation 2,Xbox",Midway,2005-09-16,2005-09-19,7.5,8.4
1026,Tecmo,Compilation,Tecmo Classic Arcade,Xbox,"Tecmo, Microsoft Game Studios",2005-09-14,2005-09-19,6,6.3
1027,"Firehazard Studio, Neon Studios, Kaiko","Adventure, Action",Legend of Kay,"DS,Macintosh,Nintendo Switch,PC,PlayStation 2,PlayStation 3,PlayStation 4,Wii U,Xbox 360","JoWooD Entertainment AG, Dreamcatcher, Nordic Games Publishing, THQ Nordic, Capcom",2005-09-21,2005-09-19,8,8
1028,Kuju Entertainment,"Real-Time, Strategy",Battalion Wars,GameCube,Nintendo,2005-09-19,2005-09-19,8.3,8.4
1029,Game Republic,"Adventure, Action",Genji: Dawn of the Samurai,PlayStation 2,"SCEE, SCEI, SCEA",2005-09-20,2005-09-19,7.1,8.3
1030,"Exient Entertainment, EA Sports, BudCat, EA Tiburon","Simulation, Sports, Team-Based, Football (American)",Madden NFL 06,"DS,Game Boy Advance,GameCube,Mobile,Palm OS Classic,PC,PlayStation 2,PSP,Xbox,Xbox 360","EA Sports, Sold Out Software",2005-01-19,2005-09-19,7.9,8
1031,"Machineworks Northwest, Tiger, Tec Toy, Lion Entertainment, Inc., Eurocom Entertainment Software, 3D Realms, Sunstorm Interactive, Most Significant Bits, Inc, WizardWorks, Lobotomy Software","Action, First-Person, Shooter, 3D",Duke Nukem 3D,"Android,Game.com,Genesis,iOS (iPhone/iPad),Macintosh,Mobile,Nintendo 64,PC,Saturn,Xbox 360","Machineworks Northwest, GT Interactive, Piko Interactive LLC, Tec Toy, 3D Realms, MacSoft, SkyZone Entertainment, U.S. Gold, WizardWorks, Most Significant Bits, Inc, Eidos Interactive, P&A, Sega, Microsoft Game Studios",1996-01-29,2005-09-16,8.2,8.5
1032,From Software,Simulation,Armored Core: Nine Breaker,PlayStation 2,"Agetec Inc., 505 Game Street, From Software",2005-09-13,2005-09-16,6.2,7.6
1033,"Robosoft Technologies, Lionhead Studios, Big Blue Box","Action, Role-Playing",Fable,"Macintosh,PC,Xbox,Xbox 360","Feral Interactive, Microsoft Game Studios",2004-09-14,2005-09-16,8,8.8
1034,Paon Corporation,"Action, 2D, Platformer",DK: King of Swing,Game Boy Advance,Nintendo,2005-09-19,2005-09-16,7.3,7.5
1035,Namco,"3D, Beat-'Em-Up, Action",Urban Reign,PlayStation 2,Namco,2005-09-13,2005-09-15,6.6,7.9
1036,Now Production,Action,We Love Katamari,PlayStation 2,"Namco, SCE Korea, Electronic Arts, Bandai Namco Games",2005-09-20,2005-09-15,8.4,8.7
1037,Frame Studios Interactive,Compilation,Marble Madness / Klax,Game Boy Advance,"DSI Games, Zoo Digital Publishing",2005-08-16,2005-09-15,6.5,5.7
1038,Gameloft,Puzzle,1000 Words,Mobile,Gameloft,2004-10-19,2005-09-15,6.9,
1039,Machineworks Northwest,"3D, Team-Based, Action, First-Person, Shooter",Duke Nukem Mobile II: Bikini Project,Mobile,SkyZone Entertainment,2005-09-01,2005-09-15,7.6,7
1040,"Microids, Kheops Studio","3D, Adventure, First-Person",Voyage: Inspired by Jules Verne,"iOS (iPhone/iPad),Macintosh,PC","Microids, Meridian4, The Adventure Company",2005-08-18,2005-09-15,6,7.6
1041,Bandai America Inc.,Sports,Super Sky Diving 3D,Mobile,Bandai America Inc.,2005-04-11,2005-09-14,5.1,7.9
1042,Sidhe Interactive,"Driving/Racing, Arcade",GripShift,"PlayStation 3,PSP,Xbox 360","Sony Online Entertainment, Ubisoft, Sony Platform Publishing, Microsoft Game Studios",2005-09-12,2005-09-14,6.5,7.1
1043,Future Games,Adventure,Nibiru: Age of Secrets,PC,"DTP Entertainment, The Adventure Company",2005-08-31,2005-09-14,7.5,7.3
1044,DSI Games,Compilation,Paperboy / Rampage,Game Boy Advance,"DSI Games, Zoo Digital Publishing",2005-08-21,2005-09-14,5.1,6
1045,"THQ Wireless, Cranky Pants Games","Survival, 3D, Action, Adventure",Evil Dead: Regeneration,"Mobile,PC,PlayStation 2,Xbox","THQ Wireless, THQ",2005-09-13,2005-09-13,6.9,7.7
1046,"THQ Wireless, Cranky Pants Games","Action, Adventure, Survival, 3D",Evil Dead: Regeneration,"Mobile,PC,PlayStation 2,Xbox","THQ Wireless, THQ",2005-09-13,2005-09-13,6.9,7.7
1047,Super Happy Fun Fun,Gambling,Poker Superstars Invitational Tournament,Mobile,Kayak Interactive,2005-08-01,2005-09-13,7.9,5.3
1048,Marvelous,"Action, 2D, Shoot-'Em-Up",Space Invaders Revolution,DS,"Rising Star Games, Taito Corporation, Mastiff",2005-09-20,2005-09-13,6.1,6
1049,Killer Game,Puzzle,Frantix: A Puzzle Adventure,PSP,"Ubisoft, Sony Online Entertainment",2005-09-19,2005-09-13,5.7,6
1050,Maxis,Simulation,The Sims 2: Nightlife,"Macintosh,PC","EA Games, Electronic Arts",2005-09-13,2005-09-13,8,8.6
1051,"Activision, Activision Value",Gambling,World Series of Poker,"GameCube,PC,PlayStation 2,PSP,Xbox","Activision, Activision Value",2005-08-31,2005-09-12,6.8,7
1052,"Activision, Activision Value",Gambling,World Series of Poker,"GameCube,PC,PlayStation 2,PSP,Xbox","Activision, Activision Value",2005-08-31,2005-09-12,6.8,7
1053,Penultimate Inc.,Puzzle,Word Nerd,Mobile,Penultimate Inc.,,2005-09-12,7.7,
1054,Glu Mobile,Gambling,Blackjack Hustler,Mobile,Glu Mobile,2005-06-30,2005-09-12,5.9,6.9
1055,EA Sports,"Simulation, Driving/Racing",NASCAR 06: Total Team Control,"PlayStation 2,Xbox",EA Sports,2005-08-30,2005-09-12,8.4,8.4
1056,EA Sports,"Driving/Racing, Simulation",NASCAR 06: Total Team Control,"PlayStation 2,Xbox",EA Sports,2005-08-30,2005-09-12,8.4,8.4
1057,Omega Force,"Beat-'Em-Up, Action, 3D",Dynasty Warriors 5,"PlayStation 2,Xbox","Koei, Koei Tecmo Games",2005-03-29,2005-09-12,6.6,8.4
1058,SCEE,"Adventure, Action",MediEvil: Resurrection,PSP,"SCEE, SCEA",2005-09-13,2005-09-12,6.1,7.8
1059,Reaxion,"Arcade, Golf, Sports",Minigolf 2 by Reaxion,Mobile,Reaxion,,2005-09-12,6.8,
1060,"Namco, Bandai Namco Games","Arcade, Action",New Rally-X,"Arcade Games,Mobile,Xbox 360","Namco, Bandai Namco Games, Namco Bandai Games",2005-09-01,2005-09-09,6.9,4.9
1061,Gameloft,"Driving/Racing, Simulation",Asphalt: Urban GT Multiplayer,Mobile,Gameloft,2005-09-01,2005-09-09,8.2,
1062,Criterion Games,"Arcade, Driving/Racing",Burnout Revenge,"PlayStation 2,Xbox,Xbox 360",Electronic Arts,2005-09-13,2005-09-09,9.1,9
1063,Criterion Games,"Arcade, Driving/Racing",Burnout Revenge,"PlayStation 2,Xbox,Xbox 360",Electronic Arts,2005-09-13,2005-09-09,9.1,9
1064,"Red Storm Entertainment, Ubisoft Montreal, Gameloft","First-Person, Shooter, Tactical, Action",Tom Clancy's Rainbow Six: Lockdown,"GameCube,Mobile,PC,PlayStation 2,Xbox","Ubisoft, Gameloft, Focus Multimedia",2005-06-09,2005-09-09,7.7,7.5
1065,"Red Storm Entertainment, Ubisoft Montreal, Gameloft","Action, First-Person, Shooter, Tactical",Tom Clancy's Rainbow Six: Lockdown,"GameCube,Mobile,PC,PlayStation 2,Xbox","Ubisoft, Gameloft, Focus Multimedia",2005-06-09,2005-09-09,7.7,7.5
1066,"Visual Impact, Criterion Games","Driving/Racing, Arcade",Burnout Legends,"DS,PSP","EA Games, Electronic Arts",2005-09-13,2005-09-09,9,8.7
1067,"Backbone Vancouver, Namco, Digital Eclipse",Compilation,Namco Museum 50th Anniversary,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Electronic Arts",2005-08-30,2005-09-09,5.9,6.8
1068,EA Canada,"Simulation, Sports, Team-Based, Hockey",NHL 06,"GameCube,PC,PlayStation 2,Xbox","EA Sports, Sold Out Software",2005-09-06,2005-09-08,7.6,8.2
1069,EA Canada,"Team-Based, Hockey, Simulation, Sports",NHL 06,"GameCube,PC,PlayStation 2,Xbox","EA Sports, Sold Out Software",2005-09-06,2005-09-08,7.6,8.2
1070,EA Canada,"Hockey, Simulation, Sports, Team-Based",NHL 06,"GameCube,PC,PlayStation 2,Xbox","EA Sports, Sold Out Software",2005-09-06,2005-09-08,7.6,8.2
1071,Codo Games,"Turn-Based, Strategy",Rebelstar: Tactical Command,Game Boy Advance,"Atari SA, Namco",2005-09-06,2005-09-08,7.8,8.2
1072,"Humagade, Rainbow Studios","Arcade, Driving/Racing",Splashdown: Rides Gone Wild,"Mobile,PlayStation 2,PlayStation 4",THQ,2003-08-05,2005-09-08,3.7,7.8
1073,Ditto Studios,"2D, Action, Shooter",Major Carnage 3D,Mobile,I-Play,2005-08-09,2005-09-07,7.2,9.1
1074,Atlas Mobile,"Action, Puzzle",Boulder Dash for Prizes,Mobile,InfoSpace,2005-03-09,2005-09-07,7.5,1
1075,"Glu Mobile, Double Helix Games, The Collective","Action, Adventure",Marc Ecko's Getting Up: Contents Under Pressure,"Mobile,PC,PlayStation 2,Xbox","Glu Mobile, Atari SA, Devolver Digital, Mastertronic, Atari",2005-09-01,2005-09-07,8.4,8.3
1076,Ment,Gambling,Ce-Lo,Mobile,AG Interactive,2005-08-01,2005-09-07,7.3,6
1077,Gameloft,"Snowboarding/Skiing, Sports",Massive Snowboarding,Mobile,Gameloft,1905-06-27,2005-09-06,9.2,7.9
1078,SNK Playmore,Compilation,The King of Fighters 02/03,"PlayStation 2,Xbox",SNK Playmore,2005-02-08,2005-09-06,7.5,8.5
1079,Digital Chocolate,Gambling,WordKing Poker,Mobile,Digital Chocolate,2005-07-25,2005-09-06,9.1,7.9
1080,SkillJam Technologies Inc.,Compilation,SkillJam Arcade,Mobile,SkillJam Technologies Inc.,2005-06-01,2005-09-06,8.1,7.2
1081,Ascaron Entertainment GmbH,"Action, Role-Playing",Sacred,PC,"Ascaron Entertainment GmbH, Koch Media, Encore Software, Inc.",2004-03-25,2005-09-06,7,8
1082,GAMEVIL Inc.,Puzzle,Skipping Stone (2005),Mobile,I-Play,2005-08-31,2005-09-06,8.1,7.9
1083,2K Sports,"Team-Based, Hockey, Simulation, Sports",NHL 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-09-06,2005-09-02,8.5,7.8
1084,2K Sports,"Simulation, Sports, Team-Based, Hockey",NHL 2K6,"PlayStation 2,Xbox,Xbox 360",2K Sports,2005-09-06,2005-09-02,8.5,7.8
1085,"Backbone Vancouver, Namco, Digital Eclipse",Compilation,Namco Museum 50th Anniversary,"Game Boy Advance,GameCube,PC,PlayStation 2,Xbox","Namco, Electronic Arts",2005-08-30,2005-09-02,6.8,6.8
1086,Tri-Ace,"Action, Role-Playing",Radiata Stories,PlayStation 2,Square Enix,2005-09-06,2005-09-02,7.7,8.5
1087,Magellan Interactive,"Action, Shooter, Team-Based, Third-Person, 3D",Star Wars: Republic Commando: Order 66,Mobile,THQ Wireless,2005-08-01,2005-09-01,7.1,7.8
1088,Jamdat Mobile,Trivia/Board Game,Jamdat Mahjong,Mobile,Jamdat Mobile,2005-08-15,2005-09-01,8.1,
1089,Freedom Games,"Real-Time, Strategy",Squad Assault: Second Wave,PC,Merscom LLC,2005-08-31,2005-08-31,7.1,6.7
1090,Atari SA,Compilation,Atari Legends Vol. 1,Mobile,Atari SA,2004-01-01,2005-08-31,6.6,
1091,Climax Group,"Simulation, Driving/Racing",MotoGP 3: Ultimate Racing Technology,"PC,Xbox",THQ,2005-08-30,2005-08-30,8.9,8.2
1092,Eutechnyx,"Driving/Racing, Arcade",Big Mutha Truckers 2,"PC,PlayStation 2,Xbox","THQ, Xplosiv",2005-08-23,2005-08-30,4.8,5
1093,Eutechnyx,"Driving/Racing, Arcade",Big Mutha Truckers 2,"PC,PlayStation 2,Xbox","THQ, Xplosiv",2005-08-23,2005-08-30,4.8,5
1094,InfoSpace,Action,Water Balloon Drop,Mobile,InfoSpace,,2005-08-30,7.2,
1095,THQ Wireless,"Simulation, Sports, Team-Based, Football (American)",NFL Football 2006,Mobile,THQ Wireless,2005-07-18,2005-08-29,6.3,7.9
1096,Ubisoft Paris,Simulation,187 Ride or Die,"PlayStation 2,Xbox",Ubisoft,2005-08-23,2005-08-29,6.2,6
1097,Namco,"Sports, Team-Based, Arcade, Baseball",Mario Superstar Baseball,GameCube,Nintendo,2005-08-29,2005-08-29,8,8.5
1098,Yuke's,"Fighting, Wrestling, Action",WWE Day of Reckoning 2,GameCube,THQ,2005-08-29,2005-08-29,8.1,8.7
1099,Webfoot Technologies,"Action, Beat-'Em-Up, 2D",Dragon Ball GT: Transformation,Game Boy Advance,Atari SA,2005-08-09,2005-08-29,7.6,7.5
1100,Jamdat Mobile,Gambling,Downtown Video Slots,Mobile,Jamdat Mobile,,2005-08-29,7.8,
1101,Knockabout Games,"Sports, Team-Based, Football (American), Simulation",Jamdat Sports NFL 2006,Mobile,Jamdat Mobile,2005-08-01,2005-08-26,7.9,6.3
1102,"Gameloft, HotGen, NuvoStudios, Carbonated Games, TOSE",Trivia/Board Game,Uno,"Android,DS,Game Boy Color,iOS (iPhone/iPad),Mobile,PC,PlayStation,PlayStation 2,PlayStation 3,PSP,Wii,Windows Mobile,Xbox 360","Gameloft, Mattel, Apple, NuvoStudios, Ubisoft, Microsoft Game Studios, MediaQuest, Success",1999-12-16,2005-08-26,1.9,8.1
1103,Koei,"Beat-'Em-Up, Action, 3D",Dynasty Warriors Advance,Game Boy Advance,"Nintendo, Koei",2005-08-29,2005-08-26,5.3,7
1104,Cavia Inc.,"Action, 3D, Beat-'Em-Up",Beat Down: Fists of Vengeance,"PlayStation 2,Xbox",Capcom,2005-08-23,2005-08-25,5.2,6.8
1105,Cavia Inc.,"Beat-'Em-Up, Action, 3D",Beat Down: Fists of Vengeance,"PlayStation 2,Xbox",Capcom,2005-08-23,2005-08-25,5.2,6.8
1106,Gameloft,"Fighting, 2D, Action",Medieval Combat: Age of Glory,Mobile,Gameloft,2005-08-01,2005-08-25,7.9,7.8
1107,Oberon Media,Trivia/Board Game,Mah Jong Quest (MSN),PC,MSN Games,2005-10-01,2005-08-25,7.5,
1108,GameHouse,Trivia/Board Game,Mah Jong Medley,PC,MSN Games,2005-10-01,2005-08-25,6.1,
1109,Microsoft Game Studios,"Sports, Golf, Simulation",Links Course Challenge: Chateau Whistler Edition,PC,Jamdat Mobile,2006-04-17,2005-08-25,6.4,8.2
1110,Playtonium Game,Puzzle,Jigsaw 365,PC,MSN Games,2005-10-01,2005-08-25,5.2,
1111,Tibo Software,Puzzle,Jigs@w Puzzle Platinum Edition,PC,MSN Games,2005-10-01,2005-08-25,5.8,
1112,Oberon Media,Puzzle,Inspector Parker,PC,Oberon Media,1905-06-25,2005-08-25,8.7,
