,developer,genres,name,platforms,publisher,release_date,review_date,score,user_score
1062,"Artoon, Mistwalker",Role-Playing,Blue Dragon,Xbox 360,Microsoft Game Studios,2007-08-28,2007-08-29,6,7.5
1063,"Exient Entertainment, EA Sports, EA Salt Lake","Simulation, Golf, Sports",Tiger Woods PGA Tour 08,"DS,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Sports, Electronic Arts",2007-08-28,2007-08-29,6.5,7.3
1064,"Exient Entertainment, EA Sports, EA Salt Lake","Simulation, Golf, Sports",Tiger Woods PGA Tour 08,"DS,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Sports, Electronic Arts",2007-08-28,2007-08-29,7,7.3
1065,"Ubisoft Paris, GRIN, Red Storm Entertainment, High Voltage Software","Tactical, Action, First-Person, Shooter",Tom Clancy's Ghost Recon Advanced Warfighter 2,"PC,PlayStation 3,PSP,Xbox 360","Ubisoft, Focus Multimedia",2007-03-06,2007-08-29,8.5,8.4
1066,"Minato Giken, Treasure, Sega","2D, Platformer, Action",Dynamite Headdy,"GameGear,Genesis,PC,Sega Master System","Sega, Tec Toy",1994-08-04,2007-08-29,8,8
1067,"THQ Wireless, Paradigm Entertainment","Arcade, Driving/Racing",Stuntman Ignition,"Mobile,PlayStation 2,PlayStation 3,PlayStation 4,Xbox 360","THQ Wireless, THQ, SCEA",2007-08-28,2007-08-28,7.5,7.4
1068,"THQ Wireless, Paradigm Entertainment","Driving/Racing, Arcade",Stuntman Ignition,"Mobile,PlayStation 2,PlayStation 3,PlayStation 4,Xbox 360","THQ Wireless, THQ, SCEA",2007-08-28,2007-08-28,7.5,7.4
1069,"THQ Wireless, Paradigm Entertainment","Arcade, Driving/Racing",Stuntman Ignition,"Mobile,PlayStation 2,PlayStation 3,PlayStation 4,Xbox 360","THQ Wireless, THQ, SCEA",2007-08-28,2007-08-28,7.5,7.4
1070,Lancarse,Action,Labyrinth (2007),DS,"505 Game Street, UFO Interactive, Taito Corporation",2007-05-22,2007-08-28,3.5,5
1071,Retro Studios,"Shooter, 3D, Action, First-Person",Metroid Prime 3: Corruption,Wii,Nintendo,2007-08-27,2007-08-27,8.5,8.9
1072,Intelligent Systems,"Adventure, Action",Super Metroid,Super Nintendo,Nintendo,1994-04-18,2007-08-27,8.5,9.3
1073,Nintendo,"Action, Adventure",Metroid,"Famicom Disk System,Game Boy Advance,NES",Nintendo,1987-08-15,2007-08-27,5.5,8.2
1074,"Able Corp, Starfish",Puzzle,Chameleon,"Arcade Games,DS,PSP","Able Corp, 505 Games, UFO Interactive, Starfish, 505 Game Street",2007-08-06,2007-08-27,6,5.8
1075,Image Epoch,"Strategy, Turn-Based",Luminous Arc,DS,"Rising Star Games, ATLUS, Marvelous",2007-08-14,2007-08-24,7.5,8.1
1076,Neverland,Role-Playing,Rune Factory: A Fantasy Harvest Moon,DS,"Rising Star Games, Daewon Media Co., Ltd., Natsume, Marvelous",2007-08-14,2007-08-24,7.5,8.3
1077,Gaia Industries,Simulation,Street Trace: NYC,Xbox 360,Gaia Industries,2007-08-22,2007-08-24,5.5,5.3
1078,SNK Playmore,Compilation,Fatal Fury: Battle Archives Volume 1,PlayStation 2,"SNK Playmore, Ignition Entertainment",2007-08-14,2007-08-24,6.5,7.4
1079,"Coladia, Kheops Studio",Adventure,Destination: Treasure Island,"iOS (iPhone/iPad),Macintosh,PC","Coladia, Nobilis, Dreamcatcher",2007-08-21,2007-08-24,7.5,7.1
1080,IMC Games,"MMO, Role-Playing",Sword of the New World: Granado Espada,PC,"Hanbitsoft, K2 Network, Redbana Corporation, Infocomm Asia Holdings",2007-07-12,2007-08-24,4,6.7
1081,Nintendo,Edutainment,Brain Age 2: More Training in Minutes a Day,DS,Nintendo,2007-08-20,2007-08-23,7,7.6
1082,Llamasoft,"2D, Action, Fixed-Screen, Shooter",Space Giraffe,"PC,Xbox 360","Llamasoft, Microsoft Game Studios",2007-08-22,2007-08-23,7.5,6.3
1083,"IG FUN LLC, Irrational Games, 2K Australia, 2K Marin, Digital Extremes","First-Person, Shooter, 3D, Action",BioShock,"BlackBerry,iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","IG FUN LLC, 2K Games, Feral Interactive, E-Frontier, Mastertronic, Spike",2007-08-21,2007-08-22,9,9
1084,"Exient Entertainment, EA Tiburon","Sports, Team-Based, Football (American), Simulation",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-22,8,7.8
1085,Sega,Compilation,Crazy Taxi: Fare Wars,PSP,Sega,2007-08-07,2007-08-22,6,7.2
1086,Hi Corp,"3D, Platformer, Action",Cookie & Cream,DS,"505 Games, From Software, Agetec Inc.",2007-07-02,2007-08-22,7,6.6
1087,"Exient Entertainment, EA Tiburon","Team-Based, Football (American), Simulation, Sports",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-21,6.5,7.8
1088,"IG FUN LLC, Irrational Games, 2K Australia, 2K Marin, Digital Extremes","First-Person, Shooter, 3D, Action",BioShock,"BlackBerry,iOS (iPhone/iPad),Macintosh,PC,PlayStation 3,PlayStation 4,Xbox 360,Xbox One","IG FUN LLC, 2K Games, Feral Interactive, E-Frontier, Mastertronic, Spike",2007-08-21,2007-08-20,9,9
1089,Level 5,"Turn-Based, Strategy",Jeanne d'Arc,PSP,"SCEA, SCEI, SCE Korea",2007-08-21,2007-08-20,8,8.7
1090,"M2, Novotrade, Sega, Backbone Entertainment","Platformer, Action, 2D",Ecco the Dolphin,"3DS,GameGear,Genesis,iOS (iPhone/iPad),PC,Sega CD,Sega Master System,Xbox 360","Sega, Samsung, Tec Toy",1993-07-29,2007-08-20,6.5,7.4
1091,"Exient Entertainment, EA Tiburon","Simulation, Sports, Team-Based, Football (American)",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-20,7.5,7.8
1092,"Exient Entertainment, EA Tiburon","Team-Based, Football (American), Simulation, Sports",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-20,7.5,7.8
1093,"Exient Entertainment, EA Tiburon","Team-Based, Football (American), Simulation, Sports",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-20,7.5,7.8
1094,Spike,"Adventure, Survival, 3D, Action",Escape from Bug Island,Wii,"Eidos Interactive, Spike",2007-07-25,2007-08-17,3.5,4.2
1095,Carbonated Games,Puzzle,Hexic 2,Xbox 360,Microsoft Game Studios,2007-08-15,2007-08-16,7.5,7.4
1096,"Exient Entertainment, EA Tiburon","Sports, Team-Based, Football (American), Simulation",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-16,7,7.8
1097,"Bandai, Sims, Game Republic",Role-Playing,Brave Story: New Traveler,"DS,PlayStation 2,PSP","Bandai, SCEI, Xseed Games, SCEA",2007-07-31,2007-08-16,6.5,8.3
1098,3D People,"Simulation, Flight",Attack on Pearl Harbor,PC,"Ascaron Entertainment GmbH, 3D People, cdv Software, Avanquest Software",2007-08-06,2007-08-16,7,7.3
1099,Capcom,"Action, Role-Playing",Mega Man Star Force,DS,Capcom,2007-08-07,2007-08-15,6,8.2
1100,Capcom,"Role-Playing, Action",Mega Man Star Force,DS,Capcom,2007-08-07,2007-08-15,6,8.2
1101,Capcom,"Action, Role-Playing",Mega Man Star Force,DS,Capcom,2007-08-07,2007-08-15,6,8.2
1102,Hudson,"Action, Puzzle",Cratermaze,TurboGrafx-16,"Hudson, Hudson Soft, Hudson Entertainment, NEC",1905-06-12,2007-08-15,4.5,6.6
1103,Reflections Interactive,"Action, Adventure",Driver: Parallel Lines,"PC,PlayStation 2,Wii,Xbox","Ubisoft, Atari SA, AQ Interactive",2006-03-14,2007-08-15,5.5,7.6
1104,"Exient Entertainment, EA Tiburon","Football (American), Simulation, Sports, Team-Based",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-14,8,7.8
1105,Brownie Brown,"Real-Time, Strategy",Heroes of Mana,DS,Square Enix,2007-08-14,2007-08-14,5.5,6.4
1106,"Robosoft Technologies, FinBlade, Nixxes Software, Crystal Dynamics","Adventure, Action",Tomb Raider: Anniversary,"Macintosh,Mobile,PC,PlayStation 2,PSP,Wii,Xbox 360","Feral Interactive, Eidos Mobile, Eidos Interactive, Sold Out Software, ak tronic, Spike, Square Enix",2007-06-05,2007-08-14,7.5,8.4
1107,"Exient Entertainment, EA Tiburon","Simulation, Sports, Team-Based, Football (American)",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-13,8.5,7.8
1108,"Exient Entertainment, EA Tiburon","Simulation, Sports, Team-Based, Football (American)",Madden NFL 08,"DS,GameCube,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360",EA Sports,2007-08-14,2007-08-13,8.5,7.8
1109,"EA Montreal, Pipeworks Software, Inc.",Music/Rhythm,Boogie,"DS,PlayStation 2,Wii",Electronic Arts,2007-08-07,2007-08-10,5.5,5.3
1110,Big Time Software,"Strategy, Turn-Based",Combat Mission: Shock Force,PC,"Paradox Interactive, CyberFront",2007-08-22,2007-08-10,4.5,5.7
1111,"Namco, Dempa Shinbunsha","Action, Shoot-'Em-Up, 2D",Galaga '88,"Arcade Games,GameGear,Sharp X68000,TurboGrafx-16","Atari Games (Midway), Bandai Namco Games, Namco, Dempa Shinbunsha, Namco Bandai Games, NEC, Nintendo, Hudson, Hudson Entertainment",1988-04-01,2007-08-09,7,8
1112,"Nintendo, HAL Labs","Arcade, Driving/Racing",Mach Rider,"Arcade Games,NES",Nintendo,1985-10-18,2007-08-09,3,6.8
1113,Sting,Role-Playing,Riviera: The Promised Land,"Game Boy Advance,PSP,WonderSwan Color","Sting, ATLUS, 505 Games, Bandai",2005-06-28,2007-08-08,7,8.6
1114,"Konami, K- Byte, Digital Eclipse",Sports,Track & Field,"Arcade Games,Atari 2600,Commodore 64,Game Boy,MSX,NES,Xbox 360","Konami, Atari, Gradiente, Kemco",1905-06-05,2007-08-08,6,7
1115,"Nintendo, Hudson Soft","Arcade, Action",Balloon Fight,"Arcade Games,e-Reader,Game Boy Advance,NEC PC88,NES,Nintendo Switch,Sharp X1","Nintendo, Hudson Soft, Hamster",1905-06-06,2007-08-08,6.5,7.9
1116,"Namco Bandai Games, Bandai Namco Games","Tennis, Sports",Smash Court Tennis 3,"PSP,Xbox 360","SCEE, SCE Australia, Namco Bandai Games, Bandai Namco Games, Atari SA",2007-07-16,2007-08-07,6.5,7.3
1117,"Matrix Software, Square Enix, TOSE, SquareSoft",Role-Playing,Final Fantasy II,"Android,iOS (iPhone/iPad),Mobile,PlayStation,PSP,WonderSwan Color","Square Enix, SquareSoft",1988-12-17,2007-08-03,6,7.7
1118,odenis studio,"Action, 2D, Shoot-'Em-Up",Glory Days 2,DS,"Ghostlight, Eidos Interactive, Interchannel",2007-08-06,2007-08-03,7.5,7.7
1119,Strange Flavour,Trivia/Board Game,Spyglass Board Games,Xbox 360,Microsoft Game Studios,2007-08-01,2007-08-03,5,6
1120,"Visual Impact, EA Games","Adventure, Action",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-08-03,5,6.8
1121,Gameyus Interactive,"Flight, Simulation",Enemy Engaged 2,PC,G2 Games,2007-07-10,2007-08-03,6,6.1
1122,"Empire Interactive, Atomic Planet Entertainment","Cricket, Sports, Team-Based",International Cricket Captain III,"PC,PlayStation 2,PSP",Empire Interactive,2007-07-06,2007-08-03,6,6.8
1123,Freeverse,"Shooter, 3D, Action, First-Person",Marathon: Durandal,Xbox 360,Microsoft Game Studios,2007-08-01,2007-08-02,6.5,7.1
1124,"Climax Entertainment, Camelot Software Planning, Sega","Turn-Based, Strategy",Shining Force,"Genesis,iOS (iPhone/iPad),PC",Sega,1993-07-01,2007-08-02,7.5,8.9
1125,EA Tiburon,"Simulation, Driving/Racing",NASCAR 08,"PlayStation 2,PlayStation 3,Xbox 360",EA Sports,2007-07-23,2007-08-02,6,6.5
1126,"Helixe, Asobo Studio, Heavy Iron Studios, THQ Wireless, Locomotive Games","3D, Platformer, Action",Disney/Pixar Ratatouille,"DS,Game Boy Advance,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360","THQ, THQ Wireless, ak tronic, Disney Interactive Studios",2007-06-26,2007-08-02,6.5,6.1
1127,"Helixe, Asobo Studio, Heavy Iron Studios, THQ Wireless, Locomotive Games","Platformer, Action, 3D",Disney/Pixar Ratatouille,"DS,Game Boy Advance,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360","THQ, THQ Wireless, ak tronic, Disney Interactive Studios",2007-06-26,2007-08-02,7,6.1
1128,"Helixe, Asobo Studio, Heavy Iron Studios, THQ Wireless, Locomotive Games","3D, Platformer, Action",Disney/Pixar Ratatouille,"DS,Game Boy Advance,GameCube,Macintosh,Mobile,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox,Xbox 360","THQ, THQ Wireless, ak tronic, Disney Interactive Studios",2007-06-26,2007-08-02,6.5,6.1
1129,EA Tiburon,"Simulation, Driving/Racing",NASCAR 08,"PlayStation 2,PlayStation 3,Xbox 360",EA Sports,2007-07-23,2007-08-01,6,6.5
1130,EA Tiburon,"Simulation, Driving/Racing",NASCAR 08,"PlayStation 2,PlayStation 3,Xbox 360",EA Sports,2007-07-23,2007-08-01,6,6.5
1131,Reflections Interactive,"Action, Adventure",Driver: Parallel Lines,"PC,PlayStation 2,Wii,Xbox","Ubisoft, Atari SA, AQ Interactive",2006-03-14,2007-08-01,5.5,7.6
1132,"Vimukti Technologies Pvt Ltd, Artefacts Studio, Imagination Entertainment Limited, Gravity-I, Global Star Software",Trivia/Board Game,Deal or No Deal,"BlackBerry,DS,DVD Player,Game Boy Advance,PC,Wii","Vimukti Technologies Pvt Ltd, Mindscape Inc., Koch Media, Destination Software, Imagination Entertainment Limited, Channel 4, Global Star Software, Focus Multimedia, 2K Play",2006-11-06,2007-08-01,1.5,5.4
1133,Jupiter Corporation,Puzzle,Picross DS,DS,Nintendo,2007-07-30,2007-07-31,8,8.4
1134,"EA Sports, EA Canada","Sports, Team-Based",Rugby 08,"PC,PlayStation 2","EA Sports, Electronic Arts",2007-07-17,2007-07-31,7,7.7
1135,Cypron Studios,Role-Playing,Gods: Lands of Infinity,PC,"Cypron Studios, Strategy First, Eclypse",2006-06-10,2007-07-31,4,5.9
1136,Next Level Games,"Team-Based, Arcade, Soccer, Sports",Mario Strikers Charged,Wii,Nintendo,2007-07-30,2007-07-30,7.5,8.1
1137,"Unlimited, Konami, Delphine Software International","Action, Platformer, 2D",Super Contra,"Amiga,Arcade Games,NES,PC,Xbox 360",Konami,1905-06-10,2007-07-30,6.5,8.1
1138,Alfa System,"Action, Role-Playing",Tales of the World: Radiant Mythology,PSP,"Bandai Namco Games, Ubisoft, Namco Bandai Games",2007-07-17,2007-07-30,6,8.2
1139,Raylight Studios,"Arcade, Driving/Racing",Hot Wheels: Ultimate Racing,PSP,"DSI Games, Oxygen Interactive",2007-07-02,2007-07-30,6,5.9
1140,Totally Games,"Action, Role-Playing",Alien Syndrome (2007),"PSP,Wii",Sega,2007-07-24,2007-07-27,5,5.7
1141,Totally Games,"Action, Role-Playing",Alien Syndrome (2007),"PSP,Wii",Sega,2007-07-24,2007-07-27,5,5.7
1142,Gaia Industries,"Action, Shooter, Third-Person, 3D",Wing Commander Arena,Xbox 360,EA Games,2007-07-25,2007-07-27,4,4.9
1143,Koei,"3D, Beat-'Em-Up, Action",Dynasty Warriors DS: Fighter's Battle,DS,Koei,2007-07-25,2007-07-27,4.5,5.3
1144,"TechnoSoft, Compile",Pinball,Devil's Crush,"Genesis,TurboGrafx-16","TechnoSoft, Tengen, Hudson, Naxat Soft, D4 Enterprise, NEC Interchannel, Konami",1905-06-12,2007-07-27,7.5,7.8
1145,4Head Studios,"Real-Time, Strategy",The Guild 2: Pirates of the High Seas,PC,"DreamCatcher Interactive, JoWooD Entertainment AG, N3V Games Pty Ltd",2007-06-25,2007-07-26,6,7.4
1146,Game Freak,"Puzzle, Matching/Stacking",Yoshi (1991),"Game Boy,NES",Nintendo,1992-06-01,2007-07-26,5,7.2
1147,Firaxis Games,"Turn-Based, Strategy",Sid Meier's Civilization IV,"Macintosh,PC","Aspyr, 2K Games, CyberFront, Mastertronic, ak tronic, GameTap",2005-10-25,2007-07-25,8.5,8.8
1148,"Vicarious Visions, Traveller's Tales, Savage Entertainment","Action, Adventure",Transformers: The Game,"DS,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360",Activision,2007-06-19,2007-07-25,4,6.1
1149,SkyRiver Studios,"Simulation, Flight",B-17: Fortress in the Sky,DS,"DSI Games, Zoo Digital Publishing",2007-06-19,2007-07-25,4,6.3
1150,ATLUS,Role-Playing,Shin Megami Tensei: Persona 3,PlayStation 2,"Koei, ATLUS",2007-08-14,2007-07-24,8.5,9.1
1151,Clap Hanz,"Sports, Tennis",Hot Shots Tennis,"PlayStation 2,PlayStation 4","SCEI, SCEE, SCEA, SCE Australia, SCE Korea",2007-07-17,2007-07-24,5,7.2
1152,"7 Studios, Visual Concepts",Action,Fantastic Four: Rise of the Silver Surfer,"DS,PlayStation 2,PlayStation 3,Wii,Xbox 360","Take-Two Interactive, 2K Games",2007-06-15,2007-07-24,3.5,4.5
1153,RED Entertainment,"Action, 2D, Shoot-'Em-Up",Air Zonk,TurboGrafx-16,"Nintendo, Hudson Entertainment, Konami, Hudson, Turbo Technologies, Inc.",1905-06-14,2007-07-24,7.5,7.6
1154,"Climax Group, Konami","Strategy, Turn-Based",Steel Horizon,"DS,PSP",Konami,2007-03-20,2007-07-24,4.5,6
1155,Harmonix Music Systems,Music/Rhythm,Guitar Hero Encore: Rocks the 80s,PlayStation 2,Activision,2007-07-24,2007-07-23,7,7.5
1156,"Ubisoft Paris, GRIN, Red Storm Entertainment, High Voltage Software","Tactical, Action, First-Person, Shooter",Tom Clancy's Ghost Recon Advanced Warfighter 2,"PC,PlayStation 3,PSP,Xbox 360","Ubisoft, Focus Multimedia",2007-03-06,2007-07-23,7,8.4
1157,"EA Tiburon, EA Sports","Team-Based, Football (American), Simulation, Sports",NCAA Football 08,"PlayStation 2,PlayStation 3,Xbox,Xbox 360","Electronic Arts, EA Sports",2007-07-17,2007-07-23,8,8.1
1158,"EA Tiburon, EA Sports","Simulation, Sports, Team-Based, Football (American)",NCAA Football 08,"PlayStation 2,PlayStation 3,Xbox,Xbox 360","Electronic Arts, EA Sports",2007-07-17,2007-07-23,8,8.1
1159,"Seta Corporation, Game Arts",Simulation,Project Sylpheed: Arc of Deception,Xbox 360,"Square Enix, Microsoft Game Studios",2007-07-10,2007-07-23,5.5,7
1160,Artoon,"Survival, 3D, Action, Adventure",Vampire Rain,"PlayStation 3,Xbox 360","Ignition Entertainment, AQ Interactive, Microsoft Game Studios",2007-07-03,2007-07-23,3.5,3.8
1161,"1st Playable Productions, Vicious Cycle",Card Game,Marvel Trading Card Game,"DS,PC,PSP",Konami,2007-02-21,2007-07-23,6.5,6.9
1162,Visual Concepts,"Football (American), Simulation, Sports, Team-Based",All-Pro Football 2K8,"PlayStation 3,Xbox 360",2K Sports,2007-07-16,2007-07-20,7.5,7.5
1163,Visual Concepts,"Simulation, Sports, Team-Based, Football (American)",All-Pro Football 2K8,"PlayStation 3,Xbox 360",2K Sports,2007-07-16,2007-07-20,7.5,7.5
1164,Backbone Entertainment,"Action, Puzzle",Bomberman Live,Xbox 360,"Hudson Entertainment, Microsoft",2007-07-18,2007-07-20,7.5,8.2
1165,"EA Tiburon, EA Sports","Football (American), Simulation, Sports, Team-Based",NCAA Football 08,"PlayStation 2,PlayStation 3,Xbox,Xbox 360","Electronic Arts, EA Sports",2007-07-17,2007-07-20,8,8.1
1166,"EA Tiburon, EA Sports","Football (American), Simulation, Sports, Team-Based",NCAA Football 08,"PlayStation 2,PlayStation 3,Xbox,Xbox 360","Electronic Arts, EA Sports",2007-07-17,2007-07-20,8,8.1
1167,"Probe Entertainment Limited, Probe Software, Sega, Dementia, Backbone Entertainment, Renovation, Bandai, Lavastorm","2D, Action, Beat-'Em-Up",Golden Axe,"Amiga,Amstrad CPC,Android,Arcade Games,Atari ST,Commodore 64,Genesis,iOS (iPhone/iPad),PC,PlayStation 3,Sega Master System,Sinclair ZX81/Spectrum,Turbo CD,WonderSwan Color,Xbox 360,Zodiac","Virgin Games, Virgin Interactive, Sega, 16 Blitz, Probe Software, Tronix, Tec Toy, Samsung, Telenet Japan, Bandai",1989-12-22,2007-07-19,6.5,7.9
1168,"Imagine, Konami, M2, Konami Mobile & Online, Inc., Digital Eclipse","2D, Action, Fighting",Yie Ar Kung Fu,"Amstrad CPC,Arcade Games,BBC Micro,Commodore 64,MSX,NES,PlayStation 2,Sinclair ZX81/Spectrum,Windows Mobile,Xbox 360","Imagine, Konami, Imagine Studios, Hit Squad, Sharp-Epcom, Casio, Hamster, Konami Mobile & Online, Inc.",1905-06-07,2007-07-19,5.5,6
1169,"NanaOn-Sha, Epics",Music/Rhythm,PaRappa the Rapper,"PlayStation,PlayStation 4,PSP","SCEI, SCEE, SCEA, Sony Interactive Entertainment, SCE Korea, SCE Australia",1997-10-31,2007-07-18,6.5,7.9
1170,"M2, Sega, Electronic Arts, Sonic Team, Ancient, Backbone Entertainment","Action, 2D, Platformer",Sonic the Hedgehog,"3DS,Android,BlackBerry,Game Boy Advance,GameGear,Genesis,iOS (iPhone/iPad),Mobile,PC,PlayStation 3,Sega Master System,Xbox 360","Sega, Electronic Arts, Tec Toy, Samsung",1991-06-23,2007-07-18,7,8.3
1171,"Visual Impact, EA Games","Action, Adventure",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-18,5,6.8
1172,"Visual Impact, EA Games","Adventure, Action",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-18,5,6.8
1173,Kuju Entertainment,"Shooter, 3D, Action, First-Person",Terror Strike,PC,"Konami, Encore Software, Inc.",2007-07-06,2007-07-18,5,5.6
1174,Arkedo Studio,"Action, Arcade",Nervous Brickdown,DS,"Eidos Interactive, Success",2007-06-26,2007-07-17,7.5,7.1
1175,"Consult Software, Namco, Dempa Shinbunsha","Action, Shoot-'Em-Up, 2D",Dragon Spirit,"Amiga,Amstrad CPC,Arcade Games,Atari ST,Commodore 64,Sharp X68000,Sinclair ZX81/Spectrum,TurboGrafx-16","Domark, Tengen, Atari Games (Midway), Bandai Namco Games, Namco, Dempa Shinbunsha, Hit Squad, Erbe Software, Namco Bandai Games, Nintendo, NEC",1987-07-01,2007-07-17,4.5,6.5
1176,Quotix Software,Role-Playing,Call for Heroes: Pompolic Wars,PC,"Strategy First, Quotix Software",2007-06-26,2007-07-17,2,2.9
1177,"Atari, Griptonite Games, Stainless Games","2D, Action, Fixed-Screen, Shooter",Missile Command (1980),"Arcade Games,Atari 2600,Atari 5200,Atari 8-bit,Commodore 64,iOS (iPhone/iPad),Xbox 360","Bootleg, Atari, Atari Corporation, Polyvox, Interceptor Micros, Atari SA",1980-06-01,2007-07-06,4.5,7.2
1178,"FrontLine Studios, Vivid Design, Zuxxez, Destination Software","Light-Gun, Action, Shooter",Chicken Shoot,"DS,Game Boy Advance,Mobile,PC,Wii","Zoo Digital Publishing, DSI Games, Vivid Design, TopWare Interactive, Zuxxez",1905-06-25,2007-07-06,2.5,3.1
1179,Barnhouse Effect,"Strategy, Turn-Based",Hoshigami: Ruining Blue Earth Remix,DS,"NEONET, Aksys Games, 505 Games, ASNetworks",2007-06-25,2007-07-06,5,7
1180,Midway Studios - San Diego,Puzzle,TouchMaster,DS,Midway,2007-06-25,2007-07-06,7.5,7.6
1181,Data East,"Shooter, 2D, Action, Fixed-Screen",Bloody Wolf,"Arcade Games,TurboGrafx-16","Data East, G-mode, Nintendo, Turbo Technologies, Inc., Hudson Entertainment",1989-02-01,2007-07-06,7,6.8
1182,Nintendo,"2D, Platformer, Action",Super Mario Bros. 2,NES,"Nintendo, Playtronic",1988-10-01,2007-07-05,8,8.1
1183,Capcom,"Action, 2D, Fighting",Street Fighter II Turbo,Super Nintendo,Capcom,1993-08-01,2007-07-05,7.5,8.6
1184,Streko-Graphics Inc.,Adventure,Dead Reefs,PC,DreamCatcher Interactive,2007-07-03,2007-07-05,5.5,5.7
1185,Hudson,"Action, 2D, Beat-'Em-Up",China Warrior,TurboGrafx-16,"Konami, Hudson, Hudson Entertainment, Hudson Soft, NEC",1905-06-11,2007-07-05,1.5,3.5
1186,Nintendo,"Golf, Arcade, Sports",NES Open Tournament Golf,NES,Nintendo,1991-09-01,2007-07-05,6,7.3
1187,Housemarque,"Action, Fixed-Screen, Shooter, 2D",Super Stardust HD,PlayStation 3,"SCEA, SCEI, SCEE, SCE Australia",2007-06-28,2007-07-03,7,8.2
1188,"Visual Impact, EA Games","Action, Adventure",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-03,5,6.8
1189,"Visual Impact, EA Games","Action, Adventure",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-03,5,6.8
1190,"Visual Impact, EA Games","Adventure, Action",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-03,5,6.8
1191,"Visual Impact, EA Games","Adventure, Action",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-03,5,6.8
1192,"Visual Impact, EA Games","Action, Adventure",Harry Potter and the Order of the Phoenix,"DS,Game Boy Advance,Macintosh,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360","EA Games, Electronic Arts",2007-06-25,2007-07-03,5,6.8
1193,"Vicarious Visions, Traveller's Tales, Savage Entertainment","Adventure, Action",Transformers: The Game,"DS,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360",Activision,2007-06-19,2007-07-03,6.5,6.1
1194,"Vicarious Visions, Traveller's Tales, Savage Entertainment","Adventure, Action",Transformers: The Game,"DS,PC,PlayStation 2,PlayStation 3,PSP,Wii,Xbox 360",Activision,2007-06-19,2007-07-03,6.5,6.1
